cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      solids-vof,solids-x-velocity,solids-y-velocity,  air-x-velocity,  air-y-velocity,           dp-dx,           dp-dy,           udm-x,           udm-y
      6127, 1.350000000E-01, 6.750000000E-01, 5.000000000E-03, 2.408319592E-02, 1.980127561E+00, 1.733777812E+00, 2.636826142E+00, 2.295645872E+00,-1.180139682E+02, 2.357140808E+03, 1.241706113E+02, 1.062397612E+02
      6128, 1.250000000E-01, 6.750000000E-01, 5.000000000E-03, 1.533011440E-02, 2.133527991E+00, 2.048735240E+00, 2.233923046E+00, 2.982340237E+00, 3.287451055E+01, 2.412387571E+03, 1.219791912E+01, 1.134322627E+02
      6129, 1.150000000E-01, 6.750000000E-01, 5.000000000E-03, 3.564417385E-03, 2.163747222E+00, 2.535861790E+00, 1.661990962E+00, 4.332231844E+00, 1.515818844E+02, 2.395788387E+03,-1.823322282E+01, 6.527794096E+01
      6130, 1.050000000E-01, 6.750000000E-01, 5.000000000E-03, 7.461220031E-04, 1.985976285E+00, 2.865358462E+00, 1.097443763E+00, 5.525697710E+00, 2.637597338E+02, 2.441518332E+03,-8.124738166E+00, 2.432613246E+01
      6131, 9.500000000E-02, 6.750000000E-01, 5.000000000E-03, 2.901830446E-04, 1.736627445E+00, 2.976116485E+00, 7.277014663E-01, 6.128327146E+00, 3.630463408E+02, 2.297993894E+03,-3.890600811E+00, 1.215549367E+01
      6132, 8.500000000E-02, 6.750000000E-01, 5.000000000E-03, 2.029179502E-04, 1.520244277E+00, 3.096275709E+00, 5.968116979E-01, 6.569298950E+00, 4.460454042E+02, 2.202428486E+03,-2.595608281E+00, 9.762063942E+00
      6133, 7.500000000E-02, 6.750000000E-01, 5.000000000E-03, 1.770503161E-04, 1.280154682E+00, 3.228498640E+00, 6.503518393E-01, 7.008163544E+00, 4.999518955E+02, 2.152807196E+03,-1.596205359E+00, 9.579380979E+00
      6134, 2.450000000E-01, 6.850000000E-01, 5.000000000E-03, 8.079844216E-02,-5.834594756E-01,-9.961281944E-01,-4.606534563E-01, 2.457264786E+00,-4.877520703E+02,-2.265609302E+03, 1.613805012E+02, 4.538134964E+03
      6135, 2.350000000E-01, 6.850000000E-01, 5.000000000E-03, 1.503070178E-02,-3.177343210E-01, 2.157686132E-01,-6.569480214E-01, 7.878141329E+00,-1.256764282E+02,-6.494400206E+02,-1.098447177E+02, 2.481241667E+03
      6136, 2.250000000E-01, 6.850000000E-01, 5.000000000E-03, 7.827106458E-03, 2.435525607E-01, 9.723108944E-01,-1.045238736E-01, 9.917807099E+00, 3.891952852E+02,-9.970560970E+02,-6.318053243E+01, 1.623727312E+03
      6137, 2.150000000E-01, 6.850000000E-01, 5.000000000E-03, 1.177167531E-02, 6.983050442E-01, 1.248359930E+00, 1.137595492E+00, 9.479790110E+00, 8.713114952E+02,-1.426532359E+03, 1.152974780E+02, 2.160445659E+03
      6138, 2.050000000E-01, 6.850000000E-01, 5.000000000E-03, 3.789563617E-02, 1.268780468E+00, 1.011603031E+00, 2.278316182E+00, 6.216569358E+00,-5.423409055E+01,-2.125864509E+03, 7.054062022E+02, 3.636934760E+03
      6139, 1.950000000E-01, 6.850000000E-01, 5.000000000E-03, 9.760269131E-02, 1.556846104E+00, 6.925945069E-01, 2.977522178E+00, 3.223019364E+00,-2.252646709E+03,-2.330837749E+03, 2.154546980E+03, 3.837552652E+03
      6140, 1.850000000E-01, 6.850000000E-01, 5.000000000E-03, 1.211967223E-01, 1.716044447E+00, 6.111413422E-01, 3.213967739E+00, 2.147042131E+00,-3.018879027E+03,-9.224492027E+02, 2.598495439E+03, 2.664376219E+03
      6141, 1.750000000E-01, 6.850000000E-01, 5.000000000E-03, 1.002604702E-01, 1.775622943E+00, 6.077190160E-01, 3.209131827E+00, 1.721856221E+00,-2.069902867E+03, 8.585553640E+02, 1.814938427E+03, 1.410587997E+03
      6142, 1.650000000E-01, 6.850000000E-01, 5.000000000E-03, 4.453813793E-02, 1.778900777E+00, 8.570368884E-01, 3.081546263E+00, 1.734408557E+00,-6.878301536E+02, 2.004007388E+03, 6.026025939E+02, 4.058713206E+02
      6143, 1.550000000E-01, 6.850000000E-01, 5.000000000E-03, 2.896460096E-02, 1.752899817E+00, 1.316765235E+00, 2.939041957E+00, 1.872375008E+00,-3.739277262E+02, 2.273231187E+03, 3.193599284E+02, 1.495937894E+02
      6144, 1.450000000E-01, 6.850000000E-01, 5.000000000E-03, 3.033081133E-02, 1.774682377E+00, 1.598640380E+00, 2.798114558E+00, 1.899294184E+00,-2.737439685E+02, 2.370347996E+03, 2.671545085E+02, 7.848201444E+01
      6145, 1.350000000E-01, 6.850000000E-01, 5.000000000E-03, 3.472663180E-02, 1.933064470E+00, 1.783734521E+00, 2.590066047E+00, 2.047715869E+00,-1.522865904E+02, 2.393105627E+03, 1.716016628E+02, 6.894905556E+01
      6146, 1.250000000E-01, 6.850000000E-01, 5.000000000E-03, 2.599285970E-02, 2.107511584E+00, 2.057372565E+00, 2.194797997E+00, 2.555159150E+00, 4.504204885E+01, 2.413817182E+03, 1.504688227E+01, 8.581102021E+01
      6147, 1.150000000E-01, 6.850000000E-01, 5.000000000E-03, 7.308432091E-03, 2.158712459E+00, 2.531804306E+00, 1.567942732E+00, 3.615220537E+00, 2.017618624E+02, 2.393569008E+03,-3.729080801E+01, 6.838784188E+01
      6148, 1.050000000E-01, 6.850000000E-01, 5.000000000E-03, 1.490225916E-03, 2.075824444E+00, 2.977067693E+00, 8.329967933E-01, 4.898347069E+00, 3.226518326E+02, 2.368198362E+03,-2.063155055E+01, 3.189418304E+01
      6149, 9.500000000E-02, 6.850000000E-01, 5.000000000E-03, 4.479824083E-04, 1.870595629E+00, 3.136174821E+00, 2.170084933E-01, 5.756333238E+00, 4.438161799E+02, 2.332421386E+03,-9.527848309E+00, 1.509716144E+01
      6150, 8.500000000E-02, 6.850000000E-01, 5.000000000E-03, 2.422365230E-04, 1.659797805E+00, 3.232720556E+00,-1.448021092E-01, 6.457077940E+00, 5.303869197E+02, 2.201694107E+03,-6.142535255E+00, 1.097513568E+01
      6151, 7.500000000E-02, 6.850000000E-01, 5.000000000E-03, 1.866376186E-04, 1.443477481E+00, 3.366479844E+00,-2.493270321E-01, 7.105179633E+00, 5.843680593E+02, 2.093966545E+03,-4.686824055E+00, 1.035124137E+01
      6152, 2.450000000E-01, 6.950000000E-01, 5.000000000E-03, 8.334665633E-02,-5.480198682E-01,-1.030987713E+00,-1.610764155E-01, 1.941198416E+00,-8.157810300E+02,-1.443339129E+03, 4.919900506E+02, 3.779068993E+03
      6153, 2.350000000E-01, 6.950000000E-01, 5.000000000E-03, 1.971005835E-02,-4.425637919E-01, 1.551238361E-01,-5.315014952E-01, 7.867843791E+00,-3.989546679E+02,-1.095906135E+03,-3.826458692E+01, 3.318323189E+03
      6154, 2.250000000E-01, 6.950000000E-01, 5.000000000E-03, 7.606906874E-03, 4.673423210E-02, 1.086415421E+00,-4.933196923E-01, 1.068103904E+01, 2.952501562E+02,-1.079858117E+02,-9.923235381E+01, 1.762966702E+03
      6155, 2.150000000E-01, 6.950000000E-01, 5.000000000E-03, 1.012153370E-02, 4.209571469E-01, 1.363789524E+00, 1.971416390E-01, 1.040807658E+01, 1.011159351E+03,-6.211911378E+02,-5.311006709E+01, 2.146154647E+03
      6156, 2.050000000E-01, 6.950000000E-01, 5.000000000E-03, 3.194945128E-02, 1.081245119E+00, 1.164998702E+00, 1.263665244E+00, 7.202273417E+00, 7.523316368E+02,-2.172881723E+03, 1.138944468E+02, 3.769387087E+03
      6157, 1.950000000E-01, 6.950000000E-01, 5.000000000E-03, 9.966678178E-02, 1.474437820E+00, 7.993171203E-01, 2.275057576E+00, 3.795999586E+00,-9.763578938E+02,-3.371787012E+03, 1.286811078E+03, 4.816473944E+03
      6158, 1.850000000E-01, 6.950000000E-01, 5.000000000E-03, 1.751268851E-01, 1.675695467E+00, 7.191021309E-01, 2.918465603E+00, 2.522915575E+00,-4.248940424E+03,-4.246250001E+03, 3.615499463E+03, 5.247701366E+03
      6159, 1.750000000E-01, 6.950000000E-01, 5.000000000E-03, 1.858004307E-01, 1.765481553E+00, 7.184529859E-01, 3.099925068E+00, 1.923979255E+00,-4.842857899E+03,-2.050117904E+03, 3.894658454E+03, 3.518405256E+03
      6160, 1.650000000E-01, 6.950000000E-01, 5.000000000E-03, 1.247683203E-01, 1.776575910E+00, 9.124819044E-01, 2.928180458E+00, 1.711767843E+00,-2.028811524E+03, 1.041393524E+03, 1.733674616E+03, 1.203279151E+03
      6161, 1.550000000E-01, 6.950000000E-01, 5.000000000E-03, 6.586710303E-02, 1.741205085E+00, 1.288197718E+00, 2.683986012E+00, 1.679077731E+00,-6.206612432E+02, 2.183838760E+03, 5.723147418E+02, 2.372835377E+02
      6162, 1.450000000E-01, 6.950000000E-01, 5.000000000E-03, 5.614213327E-02, 1.714248479E+00, 1.578660685E+00, 2.508217834E+00, 1.678642643E+00,-3.814232208E+02, 2.383180851E+03, 3.679451819E+02, 4.633413064E+01
      6163, 1.350000000E-01, 6.950000000E-01, 5.000000000E-03, 5.827652182E-02, 1.779669989E+00, 1.770784717E+00, 2.306617604E+00, 1.786980115E+00,-2.091203072E+02, 2.468559627E+03, 2.232463626E+02, 6.861333971E+00
      6164, 1.250000000E-01, 6.950000000E-01, 5.000000000E-03, 4.994467821E-02, 1.963728904E+00, 2.040500680E+00, 1.950969201E+00, 2.148605701E+00, 8.881939163E+01, 2.442020751E+03,-3.254652028E+00, 2.757463952E+01
      6165, 1.150000000E-01, 6.950000000E-01, 5.000000000E-03, 2.189855132E-02, 2.087441237E+00, 2.484482905E+00, 1.359773022E+00, 2.909485225E+00, 3.122875834E+02, 2.363021957E+03,-1.233611484E+02, 7.205038393E+01
      6166, 1.050000000E-01, 6.950000000E-01, 5.000000000E-03, 6.118168519E-03, 2.069787874E+00, 2.951682568E+00, 5.633012562E-01, 4.078085585E+00, 4.474362862E+02, 2.269922752E+03,-9.485660894E+01, 7.092447367E+01
      6167, 9.500000000E-02, 6.950000000E-01, 5.000000000E-03, 1.871954531E-03, 1.929193039E+00, 3.176266139E+00,-2.428510601E-01, 5.145291694E+00, 5.376537083E+02, 2.188390680E+03,-5.104436391E+01, 4.627330404E+01
      6168, 8.500000000E-02, 6.950000000E-01, 5.000000000E-03, 6.343124626E-04, 1.807711518E+00, 3.343056907E+00,-8.123628100E-01, 6.124737612E+00, 5.911049444E+02, 2.116560202E+03,-2.378024453E+01, 2.524701176E+01
      6169, 7.500000000E-02, 6.950000000E-01, 5.000000000E-03, 2.822750224E-04, 1.606318037E+00, 3.500191738E+00,-1.067211573E+00, 7.051327648E+00, 6.081870015E+02, 1.977402983E+03,-1.167697010E+01, 1.551002379E+01
      6170, 6.500000000E-02, 6.950000000E-01, 5.000000000E-03, 1.930203551E-04, 1.394495033E+00, 3.656482310E+00,-1.064849538E+00, 7.833893315E+00, 6.688881251E+02, 1.933424884E+03,-7.690573794E+00, 1.306310957E+01
      6171, 5.500000000E-02, 6.950000000E-01, 5.000000000E-03, 1.710762903E-04, 1.185717302E+00, 3.815359498E+00,-8.850946693E-01, 8.517071065E+00, 6.650541639E+02, 1.890776717E+03,-5.921442845E+00, 1.344444436E+01
      6172, 2.450000000E-01, 7.050000000E-01, 5.000000000E-03, 6.460040241E-02,-4.764980677E-01,-1.001062200E+00, 1.198960147E-01, 1.562060209E+00,-7.559049508E+02, 1.988149313E+02, 5.284492606E+02, 2.271115998E+03
      6173, 2.350000000E-01, 7.050000000E-01, 5.000000000E-03, 2.099486393E-02,-4.444366505E-01, 1.694312437E-01,-3.166331702E-01, 7.341466973E+00,-3.748310343E+02, 5.269711071E+01, 5.636514847E+01, 3.163081769E+03
      6174, 2.250000000E-01, 7.050000000E-01, 5.000000000E-03, 7.427979074E-03,-1.043137876E-01, 1.163174642E+00,-8.117348287E-01, 1.071065146E+01, 3.424264624E+02, 3.383149894E+02,-1.266016671E+02, 1.708638012E+03
      6175, 2.150000000E-01, 7.050000000E-01, 5.000000000E-03, 7.940801100E-03, 1.194771329E-01, 1.426883910E+00,-8.039916567E-01, 1.076969557E+01, 1.187831458E+03, 4.265682569E+02,-1.748612534E+02, 1.769086055E+03
      6176, 2.050000000E-01, 7.050000000E-01, 5.000000000E-03, 1.647530619E-02, 6.286508507E-01, 1.429815703E+00,-2.705975224E-02, 8.316013194E+00, 1.214126509E+03,-1.564094524E+02,-2.202166138E+02, 2.312689601E+03
      6177, 1.950000000E-01, 7.050000000E-01, 5.000000000E-03, 5.813909174E-02, 1.189821338E+00, 9.462857527E-01, 1.166976305E+00, 4.631762734E+00, 5.404636704E+02,-1.537138500E+03,-2.117686383E+01, 3.416359403E+03
      6178, 1.850000000E-01, 7.050000000E-01, 5.000000000E-03, 1.548067924E-01, 1.467097856E+00, 7.712951537E-01, 2.126814809E+00, 2.903330309E+00,-1.601838056E+03,-3.996603585E+03, 1.621287259E+03, 5.239582540E+03
      6179, 1.750000000E-01, 7.050000000E-01, 5.000000000E-03, 2.527846417E-01, 1.655158369E+00, 7.599782646E-01, 2.612247335E+00, 2.244282888E+00,-6.032704033E+03,-7.195463179E+03, 4.570915550E+03, 7.088819665E+03
      6180, 1.650000000E-01, 7.050000000E-01, 5.000000000E-03, 2.790175929E-01, 1.728454861E+00, 8.923076750E-01, 2.646613608E+00, 1.876400974E+00,-6.565247163E+03,-4.717113319E+03, 4.720937810E+03, 5.059956440E+03
      6181, 1.550000000E-01, 7.050000000E-01, 5.000000000E-03, 2.250348824E-01, 1.725961230E+00, 1.170020808E+00, 2.375418737E+00, 1.567783717E+00,-2.449635252E+03, 9.168698477E+02, 1.876500517E+03, 1.149270421E+03
      6182, 1.450000000E-01, 7.050000000E-01, 5.000000000E-03, 1.560517667E-01, 1.670821147E+00, 1.466763104E+00, 2.102241480E+00, 1.467769905E+00,-7.189614154E+02, 2.433371806E+03, 6.009414692E+02, 1.402410303E+00
      6183, 1.350000000E-01, 7.050000000E-01, 5.000000000E-03, 1.298335853E-01, 1.640315855E+00, 1.686404478E+00, 1.893173145E+00, 1.527158907E+00,-2.735467478E+02, 2.661899987E+03, 2.493103485E+02,-1.570117625E+02
      6184, 1.250000000E-01, 7.050000000E-01, 5.000000000E-03, 1.117635707E-01, 1.690744575E+00, 1.952076835E+00, 1.617056926E+00, 1.786976450E+00, 1.138089392E+02, 2.596809545E+03,-5.384627242E+01,-1.206449184E+02
      6185, 1.150000000E-01, 7.050000000E-01, 5.000000000E-03, 6.684900610E-02, 1.841129349E+00, 2.364806133E+00, 1.168043672E+00, 2.301101939E+00, 5.144499660E+02, 2.466580801E+03,-3.606666877E+02,-3.413529877E+01
      6186, 1.050000000E-01, 7.050000000E-01, 5.000000000E-03, 2.535500768E-02, 1.940416651E+00, 2.812403537E+00, 5.226158852E-01, 3.221881166E+00, 6.385207918E+02, 2.231421417E+03,-3.479856342E+02, 1.005023667E+02
      6187, 9.500000000E-02, 7.050000000E-01, 5.000000000E-03, 9.773936455E-03, 1.899624971E+00, 3.064531561E+00,-2.839259662E-01, 4.361933837E+00, 7.404679437E+02, 2.058602542E+03,-2.543029986E+02, 1.510994241E+02
      6188, 8.500000000E-02, 7.050000000E-01, 5.000000000E-03, 3.749872667E-03, 1.812684691E+00, 3.313831350E+00,-1.067970230E+00, 5.572360698E+00, 7.456941663E+02, 1.942231820E+03,-1.521982081E+02, 1.193284614E+02
      6189, 7.500000000E-02, 7.050000000E-01, 5.000000000E-03, 1.010897837E-03, 1.714934702E+00, 3.585780497E+00,-1.585422170E+00, 6.809325936E+00, 6.018730347E+02, 1.898440242E+03,-5.273216873E+01, 5.150489737E+01
      6190, 6.500000000E-02, 7.050000000E-01, 5.000000000E-03, 3.666584861E-04, 1.557369494E+00, 3.806627579E+00,-1.752272279E+00, 7.869647295E+00, 6.129885485E+02, 1.744529103E+03,-2.051067573E+01, 2.517954680E+01
      6191, 5.500000000E-02, 7.050000000E-01, 5.000000000E-03, 2.201570113E-04, 1.362001583E+00, 3.969290442E+00,-1.660837675E+00, 8.730095521E+00, 6.511010051E+02, 1.784937428E+03,-1.170359813E+01, 1.843252143E+01
      6192, 4.500000000E-02, 7.050000000E-01, 5.000000000E-03, 1.839498524E-04, 1.176230900E+00, 4.134206423E+00,-1.407146751E+00, 9.465119335E+00, 6.559791577E+02, 1.768327931E+03,-8.585701563E+00, 1.771697115E+01
      6193, 3.500000000E-02, 7.050000000E-01, 5.000000000E-03, 1.773614088E-04, 1.002936998E+00, 4.291738579E+00,-1.081489531E+00, 1.018276379E+01, 6.812655872E+02, 1.782067139E+03,-6.879697586E+00, 1.944346389E+01
      6194, 2.500000000E-02, 7.050000000E-01, 5.000000000E-03, 1.840350246E-04, 8.488817522E-01, 4.439440762E+00,-7.580323211E-01, 1.083183358E+01, 7.242980884E+02, 1.828428235E+03,-5.669380098E+00, 2.255310674E+01
      6195, 1.500000000E-02, 7.050000000E-01, 5.000000000E-03, 2.201100837E-04, 7.207956653E-01, 4.575634397E+00,-4.758951760E-01, 1.169765701E+01, 8.799313889E+02, 1.894100576E+03,-5.316431388E+00, 3.164037297E+01
      6196, 2.450000000E-01, 7.150000000E-01, 5.000000000E-03, 3.729418336E-02,-3.936064197E-01,-8.556233405E-01, 8.871613995E-02, 1.334766038E+00,-2.765944893E+02, 1.507020826E+03, 2.150250380E+02, 9.765012019E+02
      6197, 2.350000000E-01, 7.150000000E-01, 5.000000000E-03, 1.873296377E-02,-3.940548382E-01, 2.305785760E-01,-3.043134668E-01, 6.519359975E+00,-3.756756187E+01, 8.618372079E+02, 3.265307256E+01, 2.288220386E+03
      6198, 2.250000000E-01, 7.150000000E-01, 5.000000000E-03, 7.375190378E-03,-1.932838954E-01, 1.206773747E+00,-1.085260892E+00, 1.039456809E+01, 5.409364450E+02, 1.142842026E+03,-1.551499603E+02, 1.598119606E+03
      6199, 2.150000000E-01, 7.150000000E-01, 5.000000000E-03, 6.790967758E-03,-7.773859674E-02, 1.444977423E+00,-1.638355283E+00, 1.081129248E+01, 1.142704709E+03, 8.096714270E+02,-2.537845089E+02, 1.523132290E+03
      6200, 2.050000000E-01, 7.150000000E-01, 5.000000000E-03, 8.867706657E-03, 1.239528643E-01, 1.603311081E+00,-1.395364901E+00, 9.164585830E+00, 1.348000970E+03, 1.303533299E+03,-2.874198397E+02, 1.430418590E+03
      6201, 1.950000000E-01, 7.150000000E-01, 5.000000000E-03, 1.752096495E-02, 6.440384262E-01, 1.314958806E+00,-3.141623510E-01, 5.789568400E+00, 9.010701103E+02, 1.142222243E+03,-2.737064252E+02, 1.278155294E+03
      6202, 1.850000000E-01, 7.150000000E-01, 5.000000000E-03, 5.909234753E-02, 1.099432219E+00, 8.407139815E-01, 9.740843827E-01, 3.416445387E+00, 4.619582284E+02, 7.763252094E+01,-9.934924120E+01, 2.041494844E+03
      6203, 1.750000000E-01, 7.150000000E-01, 5.000000000E-03, 1.682883361E-01, 1.337844103E+00, 7.309936649E-01, 1.864852590E+00, 2.353867179E+00,-1.321635434E+03,-2.425026079E+03, 1.299705184E+03, 4.002320971E+03
      6204, 1.650000000E-01, 7.150000000E-01, 5.000000000E-03, 3.071109990E-01, 1.528377688E+00, 7.691601022E-01, 2.242743013E+00, 2.007216121E+00,-6.460345767E+03,-8.883944755E+03, 4.526258906E+03, 7.844392622E+03
      6205, 1.550000000E-01, 7.150000000E-01, 5.000000000E-03, 3.907863037E-01, 1.642170660E+00, 9.457743885E-01, 2.213896349E+00, 1.704476939E+00,-8.874907392E+03,-9.412054437E+03, 5.394897841E+03, 7.159242326E+03
      6206, 1.450000000E-01, 7.150000000E-01, 5.000000000E-03, 3.884159810E-01, 1.648973908E+00, 1.183579976E+00, 1.970528274E+00, 1.389268602E+00,-3.905690940E+03,-1.848430231E+01, 2.359152710E+03, 1.509078813E+03
      6207, 1.350000000E-01, 7.150000000E-01, 5.000000000E-03, 3.356719428E-01, 1.607566426E+00, 1.424145523E+00, 1.729355256E+00, 1.341332947E+00,-8.087763833E+02, 3.004328459E+03, 5.347287432E+02,-3.635987356E+02
      6208, 1.250000000E-01, 7.150000000E-01, 5.000000000E-03, 2.860075295E-01, 1.561878289E+00, 1.667605565E+00, 1.525446780E+00, 1.503290576E+00, 1.756968980E+02, 3.207461143E+03,-1.159264550E+02,-5.228565907E+02
      6209, 1.150000000E-01, 7.150000000E-01, 5.000000000E-03, 2.050580827E-01, 1.559845170E+00, 2.016379688E+00, 1.203093135E+00, 1.821796847E+00, 9.920770420E+02, 2.968257365E+03,-7.425357417E+02,-4.050003932E+02
      6210, 1.050000000E-01, 7.150000000E-01, 5.000000000E-03, 9.117555129E-02, 1.635975336E+00, 2.516292806E+00, 6.964596679E-01, 2.448223663E+00, 1.014247886E+03, 2.465151883E+03,-8.165653923E+02,-5.916123410E+01
      6211, 9.500000000E-02, 7.150000000E-01, 5.000000000E-03, 3.609646619E-02, 1.733665343E+00, 2.914656162E+00,-3.665014594E-03, 3.493647608E+00, 9.267419015E+02, 2.038145383E+03,-6.824036051E+02, 2.274212549E+02
      6212, 8.500000000E-02, 7.150000000E-01, 5.000000000E-03, 1.679548618E-02, 1.741747009E+00, 3.155660799E+00,-7.942908617E-01, 4.853066459E+00, 8.865853256E+02, 1.702597318E+03,-5.634106246E+02, 3.770986205E+02
      6213, 7.500000000E-02, 7.150000000E-01, 5.000000000E-03, 5.349535586E-03, 1.707612228E+00, 3.555159045E+00,-1.496793191E+00, 6.348349605E+00, 7.809322908E+02, 1.669637514E+03,-2.618825621E+02, 2.282757031E+02
      6214, 6.500000000E-02, 7.150000000E-01, 5.000000000E-03, 1.463313497E-03, 1.620519380E+00, 3.878668871E+00,-1.950802925E+00, 7.699791819E+00, 6.085772172E+02, 1.772128997E+03,-8.844047081E+01, 9.462655108E+01
      6215, 5.500000000E-02, 7.150000000E-01, 5.000000000E-03, 5.338297356E-04, 1.499631736E+00, 4.121830716E+00,-2.087658335E+00, 8.793229698E+00, 4.861979646E+02, 1.638264297E+03,-3.451420214E+01, 4.494468123E+01
      6216, 4.500000000E-02, 7.150000000E-01, 5.000000000E-03, 2.893802006E-04, 1.332777761E+00, 4.296741580E+00,-2.003047206E+00, 9.706338202E+00, 5.877112060E+02, 1.701769568E+03,-1.813758254E+01, 2.941311556E+01
      6217, 3.500000000E-02, 7.150000000E-01, 5.000000000E-03, 2.275055598E-04, 1.171355343E+00, 4.451718291E+00,-1.778696884E+00, 1.049489196E+01, 6.192912607E+02, 1.698340627E+03,-1.301312182E+01, 2.665734336E+01
      6218, 2.500000000E-02, 7.150000000E-01, 5.000000000E-03, 2.182777489E-04, 1.031622739E+00, 4.587220182E+00,-1.499663812E+00, 1.111346132E+01, 7.071525026E+02, 1.790910472E+03,-1.095704596E+01, 2.824979418E+01
      6219, 1.500000000E-02, 7.150000000E-01, 5.000000000E-03, 2.434461283E-04, 9.131121083E-01, 4.683326236E+00,-1.294387863E+00, 1.186556492E+01, 8.602674331E+02, 1.968141575E+03,-1.109389621E+01, 3.609468246E+01
      6220, 2.450000000E-01, 7.250000000E-01, 5.000000000E-03, 1.993812241E-02,-3.073030646E-01,-5.960805465E-01,-1.521281492E-01, 1.261701062E+00, 2.759559955E+01, 1.981494530E+03, 3.270932686E+01, 3.916018624E+02
      6221, 2.350000000E-01, 7.250000000E-01, 5.000000000E-03, 1.399381768E-02,-3.267821524E-01, 3.838134646E-01,-5.250894484E-01, 5.647377494E+00, 3.654744606E+02, 1.671134423E+03,-4.841541363E+01, 1.285064316E+03
      6222, 2.250000000E-01, 7.250000000E-01, 5.000000000E-03, 7.158603401E-03,-2.183549186E-01, 1.236167258E+00,-1.364417563E+00, 9.680715745E+00, 6.799248891E+02, 1.453661135E+03,-1.846617990E+02, 1.360645967E+03
      6223, 2.150000000E-01, 7.250000000E-01, 5.000000000E-03, 6.271684835E-03,-1.856554141E-01, 1.438494271E+00,-2.209219944E+00, 1.052090152E+01, 1.083684932E+03, 1.671882489E+03,-3.000181264E+02, 1.346577667E+03
      6224, 2.050000000E-01, 7.250000000E-01, 5.000000000E-03, 6.775682733E-03,-1.558372679E-01, 1.586135915E+00,-2.489469265E+00, 9.471368251E+00, 1.332820340E+03, 1.932253754E+03,-3.483917341E+02, 1.177199220E+03
